topology_id,num_peers,num_orderers,num_orgs,num_channels,num_endorsers,features,block_size,batch_timeout,workload_type,read_ratio,tx_load_tps,tx_number,worker_count,avg_latency_s,throughput_tps,success_rate,max_latency_s,min_latency_s
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,1000,8,2.78,0.0,1,7,1.45
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,1000,8,2.46,0.0,1,6,1.08
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,1000,8,2.25,0.0,1,6,0.85
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,2000,2,2.86,0.0,1,5,1.94
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,2000,2,2.58,0.0,1,7,1.41
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,2000,2,2.65,0.0,1,7,1.02
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,2000,4,2.45,0.0,1,6,0.74
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,2000,4,3.2,0.0,1,9,1.51
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,2000,4,2.92,0.0,1,5,1.14
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,2000,8,2.28,0.0,1,6,1.34
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,2000,8,2.38,0.0,1,5,1.56
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,2000,8,2.59,0.0,1,5,1.17
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,5000,2,3.49,0.0,1,6,2.42
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,5000,2,2.71,0.0,1,8,1.73
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,5000,2,2.77,0.0,1,7,1.21
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,5000,4,2.68,0.0,1,5,1.51
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,5000,4,2.94,0.0,1,8,1.09
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,5000,4,3.39,0.0,1,9,2.23
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,5000,8,3.41,0.0,1,7,2.29
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,5000,8,3.49,0.0,1,9,1.5
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,5000,8,3.33,0.0,1,9,1.22
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,10000,2,3.13,0.0,1,8,1.47
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,10000,2,3.48,0.0,1,6,1.1
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,10000,2,3.57,0.0,1,6,2.15
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,10000,4,3.5,0.0,1,7,1.38
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,10000,4,3.33,0.0,1,7,1.61
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,10000,4,4.19,0.0,1,9,1.97
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,100,10000,8,4.2,0.0,1,11,2.24
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,100,10000,8,3.09,0.0,1,5,1.56
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,100,10000,8,3.28,0.0,1,9,1.43
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,1000,2,3.81,0.0,1,6,1.73
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,1000,2,4.0,0.0,1,6,2.48
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,1000,2,4.19,0.0,1,6,2.81
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,1000,4,2.94,0.0,1,6,1.45
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,1000,4,3.68,0.0,1,8,1.8
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,1000,4,4.0,0.0,1,9,2.52
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,1000,8,4.23,0.0,1,9,1.72
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,1000,8,3.29,0.0,1,8,1.99
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,1000,8,3.63,0.0,1,8,1.23
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,2000,2,3.31,0.0,1,6,2.0
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,2000,2,3.64,0.0,1,7,1.56
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,2000,2,3.29,0.0,1,8,1.98
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,2000,4,4.04,0.0,1,7,1.48
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,2000,4,3.79,0.0,1,11,1.56
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,2000,4,3.89,0.0,1,6,2.07
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,2000,8,3.4,0.0,1,5,1.91
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,2000,8,3.56,0.0,1,6,2.37
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,2000,8,4.33,0.0,1,12,2.2
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,5000,2,4.72,0.0,1,11,2.1
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,5000,2,4.29,0.0,1,11,2.39
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,5000,2,3.35,0.0,1,8,2.24
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,5000,4,3.33,0.0,1,7,1.47
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,5000,4,4.35,0.0,1,10,2.85
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,5000,4,3.61,0.0,1,8,1.79
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,5000,8,4.59,0.0,1,9,2.87
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,5000,8,3.77,0.0,1,11,1.36
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,5000,8,3.36,0.0,1,9,2.24
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,10000,2,3.94,0.0,1,10,2.14
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,10000,2,4.04,0.0,1,7,2.42
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,10000,2,3.95,0.0,1,8,2.11
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,10000,4,5.03,0.0,1,12,3.44
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,10000,4,5.35,0.0,1,11,3.37
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,10000,4,3.99,0.0,1,8,1.86
T0,1,1,2,1,1,basic,100,2.0,createCar,0.0,150,10000,8,4.52,0.0,1,10,1.76
T0,1,1,2,1,1,basic,100,2.0,mixed,0.5,150,10000,8,5.39,0.0,1,11,2.95
T0,1,1,2,1,1,basic,100,2.0,queryCar,1.0,150,10000,8,4.59,0.0,1,10,2.45
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,1000,2,1.45,0.0,1,4,0.52
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,1000,2,1.55,0.0,1,3,0.99
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,1000,2,1.59,0.0,1,3,0.69
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,1000,4,1.77,0.0,1,4,0.62
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,1000,4,1.56,0.0,1,3,0.94
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,1000,4,1.91,0.0,1,5,0.68
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,1000,8,1.47,0.0,1,4,0.9
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,1000,8,1.87,0.0,1,3,1.15
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,1000,8,1.57,0.0,1,3,0.77
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,2000,2,1.52,0.0,1,3,0.51
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,2000,2,1.83,0.0,1,4,1.12
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,2000,2,1.46,0.0,1,3,0.92
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,2000,4,1.5,0.0,1,3,0.48
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,2000,4,1.67,0.0,1,4,1.07
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,2000,4,1.95,0.0,1,4,0.64
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,2000,8,1.85,0.0,1,5,1.19
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,2000,8,1.43,0.0,1,4,0.46
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,2000,8,1.45,0.0,1,3,0.91
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,5000,2,2.08,0.0,1,6,0.87
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,5000,2,1.83,0.0,1,4,0.7
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,5000,2,1.69,0.0,1,4,0.85
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,5000,4,1.74,0.0,1,4,1.11
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,5000,4,2.38,0.0,1,6,0.76
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,5000,4,2.08,0.0,1,5,0.69
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,5000,8,2.31,0.0,1,5,1.23
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,5000,8,2.06,0.0,1,5,0.87
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,5000,8,1.8,0.0,1,5,0.57
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,10000,2,2.35,0.0,1,5,1.16
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,10000,2,2.73,0.0,1,6,1.38
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,10000,2,2.94,0.0,1,8,1.85
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,10000,4,2.15,0.0,1,6,0.81
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,10000,4,2.17,0.0,1,4,1.47
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,10000,4,2.59,0.0,1,6,1.66
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,50,10000,8,2.05,0.0,1,4,0.84
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,50,10000,8,2.69,0.0,1,4,1.68
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,50,10000,8,2.68,0.0,1,5,1.7
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,1000,2,2.7,0.0,1,8,1.29
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,1000,2,2.82,0.0,1,6,1.63
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,1000,2,2.87,0.0,1,5,1.75
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,1000,4,2.92,0.0,1,6,1.4
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,1000,4,2.87,0.0,1,6,1.39
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,1000,4,2.69,0.0,1,8,0.94
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,1000,8,2.22,0.0,1,5,1.5
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,1000,8,2.15,0.0,1,3,1.01
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,1000,8,2.94,0.0,1,7,1.87
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,2000,2,2.21,0.0,1,4,1.26
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,2000,2,2.62,0.0,1,7,0.85
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,2000,2,2.6,0.0,1,7,1.6
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,2000,4,2.23,0.0,1,7,0.86
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,2000,4,2.7,0.0,1,6,1.44
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,2000,4,3.03,0.0,1,8,1.8
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,2000,8,2.21,0.0,1,4,0.77
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,2000,8,2.63,0.0,1,7,1.55
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,2000,8,3.01,0.0,1,6,1.12
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,5000,2,2.45,0.0,1,7,1.7
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,5000,2,3.22,0.0,1,6,1.54
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,5000,2,2.43,0.0,1,5,1.24
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,5000,4,2.53,0.0,1,5,1.04
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,5000,4,3.34,0.0,1,5,1.91
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,5000,4,3.0,0.0,1,5,0.93
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,5000,8,2.55,0.0,1,8,0.87
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,5000,8,3.37,0.0,1,8,2.2
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,5000,8,2.98,0.0,1,6,1.89
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,10000,2,3.93,0.0,1,8,1.95
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,10000,2,3.5,0.0,1,7,1.11
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,10000,2,3.56,0.0,1,6,2.14
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,10000,4,3.08,0.0,1,5,2.04
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,10000,4,3.03,0.0,1,6,1.42
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,10000,4,3.78,0.0,1,7,1.21
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,100,10000,8,3.14,0.0,1,6,1.25
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,100,10000,8,3.13,0.0,1,6,1.4
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,100,10000,8,3.88,0.0,1,7,2.1
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,1000,2,3.19,0.0,1,8,1.22
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,1000,2,4.29,0.0,1,6,1.77
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,1000,2,2.95,0.0,1,5,1.64
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,1000,4,3.56,0.0,1,9,1.69
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,1000,4,3.74,0.0,1,10,1.67
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,1000,4,3.85,0.0,1,8,2.5
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,1000,8,3.6,0.0,1,7,1.52
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,1000,8,3.11,0.0,1,9,1.04
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,1000,8,3.98,0.0,1,7,2.75
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,2000,2,3.7,0.0,1,10,1.58
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,2000,2,3.59,0.0,1,8,2.0
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,2000,2,3.08,0.0,1,8,1.87
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,2000,4,3.87,0.0,1,7,1.28
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,2000,4,3.53,0.0,1,6,1.45
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,2000,4,3.4,0.0,1,9,1.42
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,2000,8,4.11,0.0,1,8,2.74
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,2000,8,4.18,0.0,1,11,1.61
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,2000,8,3.31,0.0,1,8,1.37
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,5000,2,4.75,0.0,1,12,2.64
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,5000,2,3.52,0.0,1,6,1.87
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,5000,2,4.52,0.0,1,9,2.69
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,5000,4,3.52,0.0,1,6,1.14
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,5000,4,3.69,0.0,1,7,1.41
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,5000,4,4.64,0.0,1,8,2.83
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,5000,8,3.39,0.0,1,6,2.05
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,5000,8,4.32,0.0,1,13,2.26
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,5000,8,3.22,0.0,1,9,2.0
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,10000,2,4.97,0.0,1,9,2.17
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,10000,2,4.62,0.0,1,11,2.82
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,10000,2,5.04,0.0,1,15,3.24
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,10000,4,4.13,0.0,1,7,1.68
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,10000,4,5.3,0.0,1,14,2.68
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,10000,4,4.6,0.0,1,10,2.04
T0,1,1,2,1,1,basic,100,5.0,createCar,0.0,150,10000,8,3.71,0.0,1,11,1.48
T0,1,1,2,1,1,basic,100,5.0,mixed,0.5,150,10000,8,3.62,0.0,1,8,1.18
T0,1,1,2,1,1,basic,100,5.0,queryCar,1.0,150,10000,8,4.06,0.0,1,7,1.41
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,1000,2,1.75,25.6,1,4,1.2
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,1000,2,1.65,25.1,1,3,1.08
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,1000,2,1.65,24.7,1,4,0.64
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,1000,4,1.85,24.4,1,4,0.99
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,1000,4,1.58,22.9,1,3,0.76
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,1000,4,1.4,23.7,1,4,0.78
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,1000,8,1.78,26.1,1,5,0.75
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,1000,8,1.88,25.1,1,6,1.3
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,1000,8,1.87,25.9,1,3,1.3
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,2000,2,1.84,23.1,1,4,0.95
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,2000,2,1.59,22.6,1,3,1.03
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,2000,2,1.82,22.1,1,4,1.04
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,2000,4,1.89,24.3,1,5,1.2
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,2000,4,1.58,23.9,1,4,0.91
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,2000,4,1.53,21.9,1,4,0.5
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,2000,8,1.97,25.6,1,5,0.83
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,2000,8,1.84,24.2,1,3,1.15
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,2000,8,1.55,25.7,1,3,0.69
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,5000,2,2.29,22.9,1,4,1.16
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,5000,2,2.01,24.9,1,6,1.25
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,5000,2,1.72,25.8,1,3,1.14
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,5000,4,2.02,25.0,1,6,1.25
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,5000,4,1.67,26.0,1,4,1.08
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,5000,4,1.9,24.3,1,5,1.29
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,5000,8,2.07,21.9,1,4,0.89
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,5000,8,1.9,22.3,1,4,1.2
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,5000,8,1.84,26.0,1,5,1.23
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,10000,2,2.24,26.1,1,5,1.4
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,10000,2,2.32,23.5,1,5,1.42
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,10000,2,2.01,23.9,1,5,1.33
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,10000,4,2.38,24.7,1,7,0.78
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,10000,4,2.7,22.3,1,5,1.71
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,10000,4,2.33,22.0,1,6,1.22
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,50,10000,8,2.26,22.2,1,5,0.98
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,50,10000,8,2.15,25.0,1,4,0.82
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,50,10000,8,2.35,24.7,1,7,1.08
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,1000,2,2.1,45.4,1,6,1.18
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,1000,2,2.42,43.3,1,5,1.29
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,1000,2,3.06,48.4,1,8,1.61
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,1000,4,2.44,48.4,1,4,1.48
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,1000,4,2.51,51.1,1,4,1.34
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,1000,4,2.76,44.3,1,7,1.79
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,1000,8,2.41,48.4,1,7,1.55
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,1000,8,2.44,46.9,1,6,1.44
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,1000,8,2.31,51.7,1,6,1.18
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,2000,2,3.19,52.1,1,7,2.14
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,2000,2,2.29,45.3,1,5,1.39
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,2000,2,2.68,50.1,1,4,1.04
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,2000,4,3.03,45.8,1,9,1.95
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,2000,4,2.85,48.7,1,6,1.94
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,2000,4,2.65,43.4,1,7,0.94
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,2000,8,2.2,51.6,1,4,1.09
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,2000,8,2.54,50.5,1,4,0.82
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,2000,8,2.32,48.7,1,6,0.85
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,5000,2,3.19,44.1,1,7,1.46
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,5000,2,3.46,50.4,1,7,1.17
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,5000,2,2.41,47.1,1,5,0.78
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,5000,4,2.49,44.6,1,7,1.72
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,5000,4,2.92,51.3,1,6,1.23
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,5000,4,3.31,47.6,1,6,2.28
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,5000,8,3.34,52.1,1,8,2.07
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,5000,8,2.57,51.5,1,5,1.23
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,5000,8,2.75,49.4,1,7,0.99
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,10000,2,3.38,51.5,1,7,1.18
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,10000,2,3.17,45.8,1,7,1.67
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,10000,2,3.66,43.1,1,7,1.62
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,10000,4,3.77,49.2,1,9,2.24
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,10000,4,2.82,51.6,1,7,1.03
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,10000,4,4.1,49.7,1,6,2.3
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,100,10000,8,3.5,46.2,1,6,1.79
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,100,10000,8,3.57,51.6,1,9,2.33
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,100,10000,8,3.83,50.9,1,11,2.47
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,150,1000,2,4.24,69.8,1,11,2.35
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,150,1000,2,3.51,70.9,1,8,1.33
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,150,1000,2,3.26,69.0,1,9,1.35
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,150,1000,4,3.01,67.0,1,6,1.25
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,150,1000,4,3.3,78.6,1,6,1.76
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,150,1000,4,3.55,65.7,1,9,2.05
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,150,1000,8,3.34,71.1,1,8,1.47
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,150,1000,8,2.94,70.6,1,8,0.96
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,150,1000,8,3.35,71.2,1,8,1.04
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,150,2000,2,3.84,78.2,1,11,1.24
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,150,2000,2,3.37,74.9,1,9,2.26
T0,1,1,2,1,1,basic,250,0.5,queryCar,1.0,150,2000,2,3.5,71.3,1,6,1.8
T0,1,1,2,1,1,basic,250,0.5,createCar,0.0,150,2000,4,3.16,65.3,1,7,2.04
T0,1,1,2,1,1,basic,250,0.5,mixed,0.5,150,2000,4,3.85,66.5,1,10,2.59
